chapter_code,group_name,source,sheet,category,path,param_name,zh,access,type
SH,RAN协议栈参数,NR,SK,物理层参数管理,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.PHY.BWP.BWPUL.{i}.RACHConfigCommon.SSBPerRACHOccasionChoice,SSBPerRACHOccasionChoice,PRACH对应SSB个数,RW,"unsignedInt[0:7,0x0000000F]"
SH,RAN协议栈参数,NR,SK,物理层参数管理,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.PHY.BWP.BWPUL.{i}.RACHConfigCommon.TotalNumberOfRAPreambles,TotalNumberOfRAPreambles,Preamble码个数,RW,"unsignedInt[1:63,0x00000FFF]"
SH,RAN协议栈参数,NR,SK,物理层参数管理,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.PHY.BWP.BWPUL.{i}.RACHConfigGeneric.Msg1FDM,Msg1FDM,PRACH频域资源个数,RW,unsignedInt[0:3]
SH,RAN协议栈参数,NR,SK,物理层参数管理,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.PHY.BWP.BWPUL.{i}.RACHConfigGeneric.Msg1FrequencyStart,Msg1FrequencyStart,PRACH频域起始位置,RW,unsignedInt[0:274]
SH,RAN协议栈参数,NR,SK,物理层参数管理,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.PHY.BWP.BWPUL.{i}.RACHConfigGeneric.PowerRampingStep,PowerRampingStep,前导爬坡步长,RW,unsignedInt[0:3]
SH,RAN协议栈参数,NR,SK,物理层参数管理,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.PHY.BWP.BWPUL.{i}.RACHConfigGeneric.PrachConfigurationIndex,PrachConfigurationIndex,PRACH时域配置,RW,unsignedInt[0:255]
SH,RAN协议栈参数,NR,SK,物理层参数管理,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.PHY.BWP.BWPUL.{i}.RACHConfigGeneric.PreambleReceivedTargetPower,PreambleReceivedTargetPower,前导目标接收功率,RW,int[-202:-60]
SH,RAN协议栈参数,NR,SK,物理层参数管理,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.PHY.BWP.BWPUL.{i}.RACHConfigGeneric.PreambleTransMax,PreambleTransMax,最大前导发送次数,RW,unsignedInt[0:10]
SH,RAN协议栈参数,NR,SK,物理层参数管理,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.PHY.BWP.BWPUL.{i}.RACHConfigGeneric.RaResponseWindow,RaResponseWindow,RAR窗长,RW,unsignedInt[0:7]
SH,RAN协议栈参数,NR,SK,物理层参数管理,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.PHY.BWP.BWPUL.{i}.RACHConfigGeneric.ZeroCorrelationZoneConfig,ZeroCorrelationZoneConfig,Ncs值,RW,unsignedInt[0:15]
SH,RAN协议栈参数,NR,SK,物理层参数管理,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.PHY.BWP.BWPUL.{i}.SrsAlpha,SrsAlpha,SRS路损因子,RW,unsignedInt[1:8]
SH,RAN协议栈参数,NR,SK,物理层参数管理,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.PHY.BWP.BWPUL.{i}.SrsP0,SrsP0,SRS的目标接收功率,RW,int[-202:24]
SH,RAN协议栈参数,NR,SK,物理层参数管理,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.PHY.BWP.BWPUL.{i}.SrsPowerControlAdjustmentStates,SrsPowerControlAdjustmentStates,SRS功率控制调整状态,RW,string
SH,RAN协议栈参数,NR,SK,物理层参数管理,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.PHY.BWP.BWPUL.{i}.StartPrbPosition,StartPrbPosition,起始PRB位置（上行）,RW,unsignedInt[0:273]
SH,RAN协议栈参数,NR,SK,物理层参数管理,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.PHY.BWP.BWPUL.{i}.SubcarrierSpacing,SubcarrierSpacing,BWP子载波间隔（上行）,RW,unsignedInt[0:4]
SH,RAN协议栈参数,NR,SK,物理层参数管理,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.PHY.BWP.BWPUL.{i}.UlBWPId,UlBWPId,上行BWP标识符,RW,unsignedInt[0:4]
SH,RAN协议栈参数,NR,SK,物理层参数管理,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.PHY.DmrsTypeAPosition,DmrsTypeAPosition,DMRS TypeA位置,RW,unsignedInt[0:1]
SH,RAN协议栈参数,NR,SK,物理层参数管理,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.PHY.FrequencyInfoDLSIB.MultiFrequencyBandListNRSIB.{i}.FreqBandIndicatorNR,FreqBandIndicatorNR,NR频段指示,RW,unsignedInt[1:1024]
SH,RAN协议栈参数,NR,SK,物理层参数管理,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.PHY.FrequencyInfoDLSIB.OffsetToPointA,OffsetToPointA,SSB的PRB0中子载波0位置与PointA之间偏移值,R,unsignedInt[0:2199]
SH,RAN协议栈参数,NR,SK,物理层参数管理,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.PHY.FrequencyInfoDLSIB.ScsSpecificCarrierList.{i}.SCSSpecificCarrier.CarrierBandwidth,CarrierBandwidth,带宽值(下行),RW,unsignedInt[1:275]
SH,RAN协议栈参数,NR,SK,物理层参数管理,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.PHY.FrequencyInfoDLSIB.ScsSpecificCarrierList.{i}.SCSSpecificCarrier.OffsetToCarrier,OffsetToCarrier,载波偏置(下行),RW,unsignedInt[0:2199]
SH,RAN协议栈参数,NR,SK,物理层参数管理,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.PHY.FrequencyInfoDLSIB.ScsSpecificCarrierList.{i}.SCSSpecificCarrier.SubcarrierSpacing,SubcarrierSpacing,子载波间隔(下行),RW,unsignedInt[0:4]
SH,RAN协议栈参数,NR,SK,物理层参数管理,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.PHY.FrequencyInfoULSIB.ScsSpecificCarrierList.{i}.SCSSpecificCarrier.CarrierBandwidth,CarrierBandwidth,带宽值(上行),RW,unsignedInt[1:275]
SH,RAN协议栈参数,NR,SK,物理层参数管理,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.PHY.FrequencyInfoULSIB.ScsSpecificCarrierList.{i}.SCSSpecificCarrier.OffsetToCarrier,OffsetToCarrier,载波偏置(上行),RW,unsignedInt[0:2199]
SH,RAN协议栈参数,NR,SK,物理层参数管理,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.PHY.FrequencyInfoULSIB.ScsSpecificCarrierList.{i}.SCSSpecificCarrier.SubcarrierSpacing,SubcarrierSpacing,子载波间隔(上行),RW,unsignedInt[0:4]
SH,RAN协议栈参数,NR,SK,物理层参数管理,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.PHY.PUSCH.PuschTpcAccumulation,PuschTpcAccumulation,PUSCH累积式功控开关,RW,boolean
SH,RAN协议栈参数,NR,SK,物理层参数管理,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.PHY.SSB.SsbPeriodicityServingCell,SsbPeriodicityServingCell,SSB周期,RW,unsignedInt[0:5]
SH,RAN协议栈参数,NR,SK,物理层参数管理,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.PHY.SSB.SsbPositionsInBurst.InOneGroup,InOneGroup,SSB索引bit位,RW,string(8)
SH,RAN协议栈参数,NR,SK,物理层参数管理,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.PHY.SSB.SsbSubcarrierOffset,SsbSubcarrierOffset,SSB子载波偏置,R,unsignedInt[0:15]
SH,RAN协议栈参数,NR,SK,物理层参数管理,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.PHY.SubCarrierSpacingCommon,SubCarrierSpacingCommon,公共子载波间隔,RW,string(64)
SH,RAN协议栈参数,NR,SK,物理层参数管理,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.PHY.TddULDLConfigurationCommon.ReferenceSubcarrierSpacing,ReferenceSubcarrierSpacing,参考子载波间隔,RW,unsignedInt[0:4]
SH,RAN协议栈参数,NR,SK,物理层参数管理,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.PHY.TddULDLConfigurationCommon.pattern1.DlULTransmissionPeriodicity,DlULTransmissionPeriodicity,模式1的传输周期,RW,unsignedInt[0:7]
SH,RAN协议栈参数,NR,SK,物理层参数管理,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.PHY.TddULDLConfigurationCommon.pattern1.NrofDownlinkSlots,NrofDownlinkSlots,模式1的连续下行时隙数,RW,unsignedInt[0:320]
SH,RAN协议栈参数,NR,SK,物理层参数管理,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.PHY.TddULDLConfigurationCommon.pattern1.NrofDownlinkSymbols,NrofDownlinkSymbols,模式1的连续下行符号数,RW,unsignedInt[0:13]
SH,RAN协议栈参数,NR,SK,物理层参数管理,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.PHY.TddULDLConfigurationCommon.pattern1.NrofUplinkSlots,NrofUplinkSlots,模式1的连续上行时隙数,RW,unsignedInt[0:320]
SH,RAN协议栈参数,NR,SK,物理层参数管理,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.PHY.TddULDLConfigurationCommon.pattern1.NrofUplinkSymbols,NrofUplinkSymbols,模式1的连续上行符号数,RW,unsignedInt[0:13]
SH,RAN协议栈参数,NR,SK,物理层参数管理,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.PHY.TddULDLConfigurationCommon.pattern2.DlULTransmissionPeriodicity,DlULTransmissionPeriodicity,模式2的传输周期,RW,"unsignedInt[0:7,4095]"
SH,RAN协议栈参数,NR,SK,物理层参数管理,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.PHY.TddULDLConfigurationCommon.pattern2.NrofDownlinkSlots,NrofDownlinkSlots,模式2的连续下行时隙数,RW,unsignedInt[0:320]
SH,RAN协议栈参数,NR,SK,物理层参数管理,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.PHY.TddULDLConfigurationCommon.pattern2.NrofDownlinkSymbols,NrofDownlinkSymbols,模式2的连续下行符号数,RW,unsignedInt[0:13]
SH,RAN协议栈参数,NR,SK,物理层参数管理,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.PHY.TddULDLConfigurationCommon.pattern2.NrofUplinkSlots,NrofUplinkSlots,模式2的连续上行时隙数,RW,unsignedInt[0:320]
SH,RAN协议栈参数,NR,SK,物理层参数管理,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.PHY.TddULDLConfigurationCommon.pattern2.NrofUplinkSymbols,NrofUplinkSymbols,模式2的连续上行符号数,RW,unsignedInt[0:13]
SH,RAN协议栈参数,NR,SK,物理层参数管理,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.PHY.TimeAlignmentTimerCommon,TimeAlignmentTimerCommon,上行提前量,RW,string(64)
SH,RAN协议栈参数,NR,SK,RLC参数管理,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.RLC.{i}.DlRlcSnSize,DlRlcSnSize,下行RLC序列号长度,RW,"unsignedInt[6,12,18]"
SH,RAN协议栈参数,NR,SK,RLC参数管理,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.RLC.{i}.GNBRlcReassemblyTimer,GNBRlcReassemblyTimer,GNBRLC重组定时器,RW,"unsignedInt[0,5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,85,90,95,100,110,120,130,140,150,160,170,180,190,200,0x0000FFFF]"
SH,RAN协议栈参数,NR,SK,RLC参数管理,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.RLC.{i}.QCI,QCI,RLC层QCI,RW,unsignedInt[0:255]
SH,RAN协议栈参数,NR,SK,RLC参数管理,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.RLC.{i}.RlcMode,RlcMode,RLC工作模式,RW,"unsignedInt[1,2]"
SH,RAN协议栈参数,NR,SK,RLC参数管理,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.RLC.{i}.UlRlcSnSize,UlRlcSnSize,上行RLC序列号长度,RW,"unsignedInt[6,12,18]"
SH,RAN协议栈参数,NR,SK,RRC参数管理（RRC计时器）,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.RRCTimers.N310,N310,N310定时器,RW,unsignedInt[0:7]
SH,RAN协议栈参数,NR,SK,RRC参数管理（RRC计时器）,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.RRCTimers.N311,N311,N311定时器,RW,unsignedInt[0:7]
SH,RAN协议栈参数,NR,SK,RRC参数管理（RRC计时器）,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.RRCTimers.T300,T300,T300定时器,RW,unsignedInt[0:7]
SH,RAN协议栈参数,NR,SK,RRC参数管理（RRC计时器）,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.RRCTimers.T301,T301,T301定时器,RW,unsignedInt[0:7]
SH,RAN协议栈参数,NR,SK,RRC参数管理（RRC计时器）,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.RRCTimers.T302,T302,T302定时器,RW,unsignedInt[1:16]
SH,RAN协议栈参数,NR,SK,RRC参数管理（RRC计时器）,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.RRCTimers.T304,T304,T304定时器,RW,unsignedInt[0:7]
SH,RAN协议栈参数,NR,SK,RRC参数管理（RRC计时器）,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.RRCTimers.T310,T310,T310定时器,RW,unsignedInt[0:6]
SH,RAN协议栈参数,NR,SK,RRC参数管理（RRC计时器）,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.RRCTimers.T311,T311,T311定时器,RW,unsignedInt[0:6]
SH,RAN协议栈参数,NR,SK,RRC参数管理（RRC计时器）,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.RRCTimers.T319,T319,T319定时器,RW,unsignedInt[0:7]
SH,RAN协议栈参数,NR,SK,RRC参数管理（RRC计时器）,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.RRCTimers.T320,T320,T320定时器,RW,unsignedInt[0:6]
SH,RAN协议栈参数,NR,SK,RNAU周期,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.RRCTimers.T380,T380,T380定时器,RW,unsignedInt[0:7]
SI,邻区参数管理,LTE,SI,NR邻区参数管理,Device.Services.FAPService.{i}.CellConfig.LTE.RAN.NeighborList.InterRATCell.NR.{i}.CID,CID,邻区CID,RW,unsignedLong[1:68719476735]
SI,邻区参数管理,LTE,SI,NR邻区参数管理,Device.Services.FAPService.{i}.CellConfig.LTE.RAN.NeighborList.InterRATCell.NR.{i}.GnbIdLen,GnbIdLen,邻区GnbId长度,RW,unsignedInt[22:32]
SI,邻区参数管理,LTE,SI,NR邻区参数管理,Device.Services.FAPService.{i}.CellConfig.LTE.RAN.NeighborList.InterRATCell.NR.{i}.NRband,NRband_r15,Nr频段,RW,unsignedInt[1:1024]
SI,邻区参数管理,LTE,SI,NR邻区参数管理,Device.Services.FAPService.{i}.CellConfig.LTE.RAN.NeighborList.InterRATCell.NR.{i}.NeighType,NeighType,邻区类型,RW,unsignedInt[0，1，2]
SI,邻区参数管理,LTE,SI,NR邻区参数管理,Device.Services.FAPService.{i}.CellConfig.LTE.RAN.NeighborList.InterRATCell.NR.{i}.PLMNID,PLMNID,邻区PLMN ID,RW,string(6)
SI,邻区参数管理,LTE,SI,NR邻区参数管理,Device.Services.FAPService.{i}.CellConfig.LTE.RAN.NeighborList.InterRATCell.NR.{i}.PhyCellID,PhyCellID,邻区物理小区ID,RW,unsignedInt[0:1007]
SI,邻区参数管理,LTE,SI,NR邻区参数管理,Device.Services.FAPService.{i}.CellConfig.LTE.RAN.NeighborList.InterRATCell.NR.{i}.Qoffset,QOffset,小区特定偏移量,RW,"int[-24:-8, -6:6, 8:24]"
SI,邻区参数管理,LTE,SI,NR邻区参数管理,Device.Services.FAPService.{i}.CellConfig.LTE.RAN.NeighborList.InterRATCell.NR.{i}.SsbFrequency,SsbFrequency,SSB频点号,RW,unsignedInt[0:3279165]
SI,邻区参数管理,LTE,SI,NR邻区参数管理,Device.Services.FAPService.{i}.CellConfig.LTE.RAN.NeighborList.InterRATCell.NR.{i}.SsbOffset,SsbOffset_r15,SSB偏移,RW,unsignedInt[0..159]
SI,邻区参数管理,LTE,SI,NR邻区参数管理,Device.Services.FAPService.{i}.CellConfig.LTE.RAN.NeighborList.InterRATCell.NR.{i}.SsbPeriodicity,SsbPeriodicity_r15,SSB周期,RW,"unsignedInt[5,10,20,40,80,160]"
SI,邻区参数管理,LTE,SI,NR邻区参数管理,Device.Services.FAPService.{i}.CellConfig.LTE.RAN.NeighborList.InterRATCell.NR.{i}.Ssb_Duration,Ssb_Duration_r15,ssb_Duration_r15,RW,"unsignedInt[1,2,3,4,5]"
SI,邻区参数管理,LTE,SI,NR邻区参数管理,Device.Services.FAPService.{i}.CellConfig.LTE.RAN.NeighborList.InterRATCell.NR.{i}.TAC,TAC,邻区TAC,RW,unsignedInt[0:16777215]
SI,邻区参数管理,NR,SL,LTE邻区参数管理,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.NeighborList.LTECell.{i}.Blacklisted,Blacklisted,禁止切换标识,RW,boolean
SI,邻区参数管理,NR,SL,LTE邻区参数管理,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.NeighborList.LTECell.{i}.CID,CID,邻区CID,RW,unsignedInt[1:268435455]
SI,邻区参数管理,NR,SL,LTE邻区参数管理,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.NeighborList.LTECell.{i}.CIO,CIO,小区独立偏移量,RW,"int[-24:-8, -6:6, 8:24]"
SI,邻区参数管理,NR,SL,LTE邻区参数管理,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.NeighborList.LTECell.{i}.EUTRACarrierARFCN,EUTRACarrierARFCN,邻区EARFCN,RW,unsignedInt[0:65535]
SI,邻区参数管理,NR,SL,LTE邻区参数管理,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.NeighborList.LTECell.{i}.EnbType,EnbType,邻区基站类型,RW,unsignedInt
SI,邻区参数管理,NR,SL,LTE邻区参数管理,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.NeighborList.LTECell.{i}.NoHOEnable,NoHOEnable,禁止切换标识,RW,boolean
SI,邻区参数管理,NR,SL,LTE邻区参数管理,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.NeighborList.LTECell.{i}.NoRemoveEnable,NoRemoveEnable,禁止删除标识,RW,boolean
SI,邻区参数管理,NR,SL,LTE邻区参数管理,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.NeighborList.LTECell.{i}.PLMNID,PLMNID,邻区PLMN ID,RW,string(6)
SI,邻区参数管理,NR,SL,LTE邻区参数管理,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.NeighborList.LTECell.{i}.PhyCellID,PhyCellID,邻区PCI,RW,unsignedInt[0:503]
SI,邻区参数管理,NR,SL,LTE邻区参数管理,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.NeighborList.LTECell.{i}.QQualMinOffsetCell,QQualMinOffsetCell,小区专用最低接入信号质量偏移值,RW,"unsignedInt[1:8, 0x0000000F]"
SI,邻区参数管理,NR,SL,LTE邻区参数管理,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.NeighborList.LTECell.{i}.QRxLevMinOffsetCell,QRxLevMinOffsetCell,小区专用最小接收电平偏移量,RW,"unsignedInt[1:8, 0x0000000F]"
SI,邻区参数管理,NR,SL,LTE邻区参数管理,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.NeighborList.LTECell.{i}.Qoffset,Qoffset,小区特定偏移量,RW,"int[-24:-8, -6:6, 8:24]"
SI,邻区参数管理,NR,SL,LTE邻区参数管理,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.NeighborList.LTECell.{i}.TAC,TAC,邻区TAC,RW,unsignedInt[0:65535]
SI,邻区参数管理,NR,SL,LTE邻区参数管理,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.NeighborList.LTECell.{i}.TcRAT,TcRAT,LTE小区制式,RW,"unsignedInt[1,2]"
SI,邻区参数管理,NR,SL,5G邻区参数管理,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.NeighborList.NRCell.{i}.CID,CID,邻区CID,RW,unsignedLong[1:68719476735]
SI,邻区参数管理,NR,SL,5G邻区参数管理,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.NeighborList.NRCell.{i}.CIO,CIO,小区独立偏移量,RW,"int[-24:-8, -6:6, 8:24]"
SI,邻区参数管理,NR,SL,5G邻区参数管理,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.NeighborList.NRCell.{i}.NRCarrierARFCN,NRCarrierARFCN,NR邻区载频的ARFCN,RW,unsignedInt[0:3279165]
SI,邻区参数管理,NR,SL,5G邻区参数管理,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.NeighborList.NRCell.{i}.NoHOEnable,NoHOEnable,禁止切换标识,RW,boolean
SI,邻区参数管理,NR,SL,5G邻区参数管理,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.NeighborList.NRCell.{i}.NoRemoveEnable,NoRemoveEnable,禁止删除标识,RW,boolean
SI,邻区参数管理,NR,SL,5G邻区参数管理,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.NeighborList.NRCell.{i}.NoXnEnable,NoXnEnable,禁止建立Xn标识,RW,boolean
SI,邻区参数管理,NR,SL,5G邻区参数管理,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.NeighborList.NRCell.{i}.PLMNID,PLMNID,邻区PLMN ID,RW,string(6)
SI,邻区参数管理,NR,SL,5G邻区参数管理,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.NeighborList.NRCell.{i}.PhyCellID,PhyCellID,邻区物理小区ID,RW,unsignedInt[0:1007]
SI,邻区参数管理,NR,SL,5G邻区参数管理,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.NeighborList.NRCell.{i}.QQualMinOffsetCell,QQualMinOffsetCell,小区专用最低接入信号质量偏移值,RW,"unsignedInt[1:8, 0x0000000F]"
SI,邻区参数管理,NR,SL,5G邻区参数管理,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.NeighborList.NRCell.{i}.QRxLevMinOffsetCell,QRxLevMinOffsetCell,小区专用最小接收电平偏移量,RW,"unsignedInt[1:8,0x0000000F]"
SI,邻区参数管理,NR,SL,5G邻区参数管理,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.NeighborList.NRCell.{i}.Qoffset,Qoffset,小区特定偏移量,RW,"int[-24:-8, -6:6, 8:24]"
SI,邻区参数管理,NR,SL,5G邻区参数管理,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.NeighborList.NRCell.{i}.TAC,TAC,邻区TAC,RW,unsignedInt[0:16777215]
SI,邻区参数管理,NR,SL,5G邻区参数管理,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.NeighborList.NRCell.{i}.gNBIdLength,gNBIdLength,邻区gNBId长度,RW,unsignedInt[22:32]
SI,邻区参数管理,NR,SL,5G邻区参数管理,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.NeighborList.NRCell.{i}.ssbFrequency,ssbFrequency,SSB频点号,RW,unsignedInt[0:3279165]
SI,邻区参数管理,NR,SL,5G邻区参数管理,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.NeighborList.NRCell.{i}.ssbSubcarrierSpacing,ssbSubcarrierSpacing,SSB子载波间隔,RW,unsignedInt[0:4]
SJ,移动性参数管理,LTE,SJ,A1事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.LTE.RAN.Mobility.ConnMode.EUTRA.A1MeasureCtrl.1.A1ThresholdRSRP,A1ThresholdRSRP,A1事件RSRP门限,RW,unsignedInt[0:97]
SJ,移动性参数管理,LTE,SJ,A1事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.LTE.RAN.Mobility.ConnMode.EUTRA.A1MeasureCtrl.1.A1ThresholdRSRQ,A1ThresholdRSRQ,A1事件RSRQ门限,RW,unsignedInt[0:34]
SJ,移动性参数管理,LTE,SJ,A1事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.LTE.RAN.Mobility.ConnMode.EUTRA.A1MeasureCtrl.1.Enable,Enable,使能开关,RW,boolean
SJ,移动性参数管理,LTE,SJ,A1事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.LTE.RAN.Mobility.ConnMode.EUTRA.A1MeasureCtrl.1.Hysteresis,Hysteresis,迟滞值,RW,unsignedInt[0:30]
SJ,移动性参数管理,LTE,SJ,A1事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.LTE.RAN.Mobility.ConnMode.EUTRA.A1MeasureCtrl.1.MaxReportCells,MaxReportCells,最大上报小区数,RW,unsignedInt[1:8]
SJ,移动性参数管理,LTE,SJ,A1事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.LTE.RAN.Mobility.ConnMode.EUTRA.A1MeasureCtrl.1.MeasurePurpose,MeasurePurpose,测量目的,R,unsignedInt[1:100]
SJ,移动性参数管理,LTE,SJ,A1事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.LTE.RAN.Mobility.ConnMode.EUTRA.A1MeasureCtrl.1.ReportAmount,ReportAmount,上报次数,RW,"unsignedInt[0:2, 4, 8, 16, 32, 64]"
SJ,移动性参数管理,LTE,SJ,A1事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.LTE.RAN.Mobility.ConnMode.EUTRA.A1MeasureCtrl.1.ReportInterval,ReportInterval,上报间隔,RW,"unsignedInt[120, 240, 480, 640, 1024, 2048, 5120, 10240, 60000, 360000, 720000, 1800000, 3600000]"
SJ,移动性参数管理,LTE,SJ,A1事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.LTE.RAN.Mobility.ConnMode.EUTRA.A1MeasureCtrl.1.ReportQuantity,ReportQuantity,上报量,RW,string
SJ,移动性参数管理,LTE,SJ,A1事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.LTE.RAN.Mobility.ConnMode.EUTRA.A1MeasureCtrl.1.TimeToTrigger,TimeToTrigger,触发时间,RW,"unsignedInt[0,40, 64, 80,100,128, 160,256,320, 480, 512, 640, 1024,1280,2560,5120]"
SJ,移动性参数管理,LTE,SJ,A1事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.LTE.RAN.Mobility.ConnMode.EUTRA.A1MeasureCtrl.1.TriggerQuantity,TriggerQuantity,触发量,RW,string
SJ,移动性参数管理,LTE,SJ,A1事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.LTE.RAN.Mobility.ConnMode.EUTRA.A1MeasureCtrl.2.A1ThresholdRSRP,A1ThresholdRSRP,A1事件RSRP门限,RW,unsignedInt[0:97]
