model_code,category,path,path_root,entry_type,name_zh,doc_access,doc_data_type,standard_param_id,std_entry_type,std_access,std_data_type,std_description,mml_action,already_in_mml,current_mml_commands,match_method,target_chapter_code,target_chapter_name,target_node_name,target_object_path,target_group_code,candidate_commands,source_file,source_sheet,source_row
CMCC_5G_EXT_PICO_V1.9.4,告警管理,Device.FaultMgmt.HistoryEvent.{i}.AlarmIdentifier,Device,parameter,该告警的唯一序列号,R,string(20),e876f6aa-ec64-4a6f-ad6c-e25bb59fd584,parameter,READ_ONLY,STRING,,already_in_mml,yes,LST FAULT_MGMT_HISTORY_EVENT,parent_exact,SD,告警参数管理,历史告警实例,Device.FaultMgmt.HistoryEvent.{i}.,DEVICE_FAULTMGMT_HISTORYEVENT,LST HISTORY_EVENT,中国移动5G扩展型皮基站网管南向接口数据模型规范v1.9.4.xlsx,SD,25
CMCC_5G_EXT_PICO_V1.9.4,告警管理,Device.FaultMgmt.HistoryEvent.{i}.EventTime,Device,parameter,告警发生、改变、清除的时间,R,dateTime,87890a49-4e2c-4317-9754-78ea3875b0ff,parameter,READ_ONLY,DATE_TIME,,already_in_mml,yes,LST FAULT_MGMT_HISTORY_EVENT,parent_exact,SD,告警参数管理,历史告警实例,Device.FaultMgmt.HistoryEvent.{i}.,DEVICE_FAULTMGMT_HISTORYEVENT,LST HISTORY_EVENT,中国移动5G扩展型皮基站网管南向接口数据模型规范v1.9.4.xlsx,SD,24
CMCC_5G_EXT_PICO_V1.9.4,告警管理,Device.FaultMgmt.HistoryEvent.{i}.EventType,Device,parameter,告警类型,R,string(64),c99a4228-319c-4cbd-8886-92fcf871537d,parameter,READ_ONLY,STRING,,already_in_mml,yes,LST FAULT_MGMT_HISTORY_EVENT,parent_exact,SD,告警参数管理,历史告警实例,Device.FaultMgmt.HistoryEvent.{i}.,DEVICE_FAULTMGMT_HISTORYEVENT,LST HISTORY_EVENT,中国移动5G扩展型皮基站网管南向接口数据模型规范v1.9.4.xlsx,SD,29
CMCC_5G_EXT_PICO_V1.9.4,告警管理,Device.FaultMgmt.HistoryEvent.{i}.FaultLocation,Device,parameter,告警源定位信息,R,string(512),128bef7d-5da5-4008-bdea-a8ad8a18675a,parameter,READ_ONLY,string,,already_in_mml,yes,LST FAULT_MGMT_HISTORY_EVENT,parent_exact,SD,告警参数管理,历史告警实例,Device.FaultMgmt.HistoryEvent.{i}.,DEVICE_FAULTMGMT_HISTORYEVENT,LST HISTORY_EVENT,中国移动5G扩展型皮基站网管南向接口数据模型规范v1.9.4.xlsx,SD,27
CMCC_5G_EXT_PICO_V1.9.4,告警管理,Device.FaultMgmt.HistoryEvent.{i}.ManagedObjectInstance,Device,parameter,管理对象实例,R,string(512),31386d45-5540-48ae-9353-97b13e9265e2,parameter,READ_ONLY,STRING,,already_in_mml,yes,LST FAULT_MGMT_HISTORY_EVENT,parent_exact,SD,告警参数管理,历史告警实例,Device.FaultMgmt.HistoryEvent.{i}.,DEVICE_FAULTMGMT_HISTORYEVENT,LST HISTORY_EVENT,中国移动5G扩展型皮基站网管南向接口数据模型规范v1.9.4.xlsx,SD,28
CMCC_5G_EXT_PICO_V1.9.4,告警管理,Device.FaultMgmt.HistoryEvent.{i}.NotificationType,Device,parameter,通知类型,R,string,0901e541-60c3-47e5-baf5-b886a8bd59d4,parameter,READ_ONLY,STRING,,already_in_mml,yes,LST FAULT_MGMT_HISTORY_EVENT,parent_exact,SD,告警参数管理,历史告警实例,Device.FaultMgmt.HistoryEvent.{i}.,DEVICE_FAULTMGMT_HISTORYEVENT,LST HISTORY_EVENT,中国移动5G扩展型皮基站网管南向接口数据模型规范v1.9.4.xlsx,SD,26
CMCC_5G_EXT_PICO_V1.9.4,告警管理,Device.FaultMgmt.HistoryEvent.{i}.PerceivedSeverity,Device,parameter,告警级别,R,string,f90b1d64-1fba-4c67-a9d6-014800a4d585,parameter,READ_ONLY,STRING,,already_in_mml,yes,LST FAULT_MGMT_HISTORY_EVENT,parent_exact,SD,告警参数管理,历史告警实例,Device.FaultMgmt.HistoryEvent.{i}.,DEVICE_FAULTMGMT_HISTORYEVENT,LST HISTORY_EVENT,中国移动5G扩展型皮基站网管南向接口数据模型规范v1.9.4.xlsx,SD,32
CMCC_5G_EXT_PICO_V1.9.4,告警管理,Device.FaultMgmt.HistoryEvent.{i}.ProbableCause,Device,parameter,告警原因,R,string(64),120c4ccc-c46c-4e3f-8610-0def859a2e98,parameter,READ_ONLY,STRING,,already_in_mml,yes,LST FAULT_MGMT_HISTORY_EVENT,parent_exact,SD,告警参数管理,历史告警实例,Device.FaultMgmt.HistoryEvent.{i}.,DEVICE_FAULTMGMT_HISTORYEVENT,LST HISTORY_EVENT,中国移动5G扩展型皮基站网管南向接口数据模型规范v1.9.4.xlsx,SD,30
CMCC_5G_EXT_PICO_V1.9.4,告警管理,Device.FaultMgmt.HistoryEvent.{i}.SpecificProblem,Device,parameter,告警描述,R,string(512),313797b2-e858-4f3e-8881-ba534cc1482c,parameter,READ_ONLY,STRING,,already_in_mml,yes,LST FAULT_MGMT_HISTORY_EVENT,parent_exact,SD,告警参数管理,历史告警实例,Device.FaultMgmt.HistoryEvent.{i}.,DEVICE_FAULTMGMT_HISTORYEVENT,LST HISTORY_EVENT,中国移动5G扩展型皮基站网管南向接口数据模型规范v1.9.4.xlsx,SD,31
CMCC_5G_EXT_PICO_V1.9.4,告警管理,Device.FaultMgmt.ExpeditedEvent.{i}.AdditionalInformation,Device,parameter,告警附加信息,R,string(256),604cbce2-5186-44ad-8777-69a9961c3d23,parameter,READ_ONLY,STRING,,already_in_mml,yes,LST FAULT_MGMT_EXPEDITED_EVENT,parent_exact,SD,告警参数管理,实时告警实例,Device.FaultMgmt.ExpeditedEvent.{i}.,DEVICE_FAULTMGMT_EXPEDITEDEVENT,LST EXPEDITED_EVENT,中国移动5G扩展型皮基站网管南向接口数据模型规范v1.9.4.xlsx,SD,45
CMCC_5G_EXT_PICO_V1.9.4,告警管理,Device.FaultMgmt.ExpeditedEvent.{i}.AdditionalText,Device,parameter,告警附加文本,R,string(256),7d396498-b3b6-4290-b9be-b594113266a0,parameter,READ_ONLY,STRING,,already_in_mml,yes,LST FAULT_MGMT_EXPEDITED_EVENT,parent_exact,SD,告警参数管理,实时告警实例,Device.FaultMgmt.ExpeditedEvent.{i}.,DEVICE_FAULTMGMT_EXPEDITEDEVENT,LST EXPEDITED_EVENT,中国移动5G扩展型皮基站网管南向接口数据模型规范v1.9.4.xlsx,SD,44
CMCC_5G_EXT_PICO_V1.9.4,告警管理,Device.FaultMgmt.ExpeditedEvent.{i}.AlarmIdentifier,Device,parameter,该告警的唯一序列号,R,string(20),7a048581-27b9-47ee-b5e2-91463d578ee1,parameter,READ_ONLY,STRING,,already_in_mml,yes,LST FAULT_MGMT_EXPEDITED_EVENT,parent_exact,SD,告警参数管理,实时告警实例,Device.FaultMgmt.ExpeditedEvent.{i}.,DEVICE_FAULTMGMT_EXPEDITEDEVENT,LST EXPEDITED_EVENT,中国移动5G扩展型皮基站网管南向接口数据模型规范v1.9.4.xlsx,SD,36
CMCC_5G_EXT_PICO_V1.9.4,告警管理,Device.FaultMgmt.ExpeditedEvent.{i}.EventTime,Device,parameter,告警发生、改变、清除的时间,R,dateTime,c275d1e5-abe4-4b8e-a900-6bbb61ff7447,parameter,READ_ONLY,DATE_TIME,,already_in_mml,yes,LST FAULT_MGMT_EXPEDITED_EVENT,parent_exact,SD,告警参数管理,实时告警实例,Device.FaultMgmt.ExpeditedEvent.{i}.,DEVICE_FAULTMGMT_EXPEDITEDEVENT,LST EXPEDITED_EVENT,中国移动5G扩展型皮基站网管南向接口数据模型规范v1.9.4.xlsx,SD,35
CMCC_5G_EXT_PICO_V1.9.4,告警管理,Device.FaultMgmt.ExpeditedEvent.{i}.EventType,Device,parameter,告警类型,R,string(64),8cf78cbd-0fef-41da-b268-4ac9c4dc2dac,parameter,READ_ONLY,STRING,,already_in_mml,yes,LST FAULT_MGMT_EXPEDITED_EVENT,parent_exact,SD,告警参数管理,实时告警实例,Device.FaultMgmt.ExpeditedEvent.{i}.,DEVICE_FAULTMGMT_EXPEDITEDEVENT,LST EXPEDITED_EVENT,中国移动5G扩展型皮基站网管南向接口数据模型规范v1.9.4.xlsx,SD,40
CMCC_5G_EXT_PICO_V1.9.4,告警管理,Device.FaultMgmt.ExpeditedEvent.{i}.FaultLocation,Device,parameter,告警源定位信息,R,string(512),9e2cb691-2fde-4ea0-940f-6fbc55d1ea8f,parameter,READ_ONLY,string,,already_in_mml,yes,LST FAULT_MGMT_EXPEDITED_EVENT,parent_exact,SD,告警参数管理,实时告警实例,Device.FaultMgmt.ExpeditedEvent.{i}.,DEVICE_FAULTMGMT_EXPEDITEDEVENT,LST EXPEDITED_EVENT,中国移动5G扩展型皮基站网管南向接口数据模型规范v1.9.4.xlsx,SD,38
CMCC_5G_EXT_PICO_V1.9.4,告警管理,Device.FaultMgmt.ExpeditedEvent.{i}.ManagedObjectInstance,Device,parameter,管理对象实例,R,string(512),60b6a265-58cc-4d80-8ae1-fdc1a33f1b6d,parameter,READ_ONLY,STRING,,already_in_mml,yes,LST FAULT_MGMT_EXPEDITED_EVENT,parent_exact,SD,告警参数管理,实时告警实例,Device.FaultMgmt.ExpeditedEvent.{i}.,DEVICE_FAULTMGMT_EXPEDITEDEVENT,LST EXPEDITED_EVENT,中国移动5G扩展型皮基站网管南向接口数据模型规范v1.9.4.xlsx,SD,39
CMCC_5G_EXT_PICO_V1.9.4,告警管理,Device.FaultMgmt.ExpeditedEvent.{i}.NotificationType,Device,parameter,通知类型,R,string,67198edf-998c-4ed9-90fc-d8d1e023539c,parameter,READ_ONLY,STRING,,already_in_mml,yes,LST FAULT_MGMT_EXPEDITED_EVENT,parent_exact,SD,告警参数管理,实时告警实例,Device.FaultMgmt.ExpeditedEvent.{i}.,DEVICE_FAULTMGMT_EXPEDITEDEVENT,LST EXPEDITED_EVENT,中国移动5G扩展型皮基站网管南向接口数据模型规范v1.9.4.xlsx,SD,37
CMCC_5G_EXT_PICO_V1.9.4,告警管理,Device.FaultMgmt.ExpeditedEvent.{i}.PerceivedSeverity,Device,parameter,告警级别,R,string,1bab4492-beb9-49d0-873a-e18f0d029143,parameter,READ_ONLY,STRING,,already_in_mml,yes,LST FAULT_MGMT_EXPEDITED_EVENT,parent_exact,SD,告警参数管理,实时告警实例,Device.FaultMgmt.ExpeditedEvent.{i}.,DEVICE_FAULTMGMT_EXPEDITEDEVENT,LST EXPEDITED_EVENT,中国移动5G扩展型皮基站网管南向接口数据模型规范v1.9.4.xlsx,SD,43
CMCC_5G_EXT_PICO_V1.9.4,告警管理,Device.FaultMgmt.ExpeditedEvent.{i}.ProbableCause,Device,parameter,告警原因,R,string(64),74da1170-92a0-4bef-977e-4300d201054a,parameter,READ_ONLY,STRING,,already_in_mml,yes,LST FAULT_MGMT_EXPEDITED_EVENT,parent_exact,SD,告警参数管理,实时告警实例,Device.FaultMgmt.ExpeditedEvent.{i}.,DEVICE_FAULTMGMT_EXPEDITEDEVENT,LST EXPEDITED_EVENT,中国移动5G扩展型皮基站网管南向接口数据模型规范v1.9.4.xlsx,SD,41
CMCC_5G_EXT_PICO_V1.9.4,告警管理,Device.FaultMgmt.ExpeditedEvent.{i}.SpecificProblem,Device,parameter,告警描述,R,string(512),4eb68019-2db6-477a-8d3f-ce1aadcb066a,parameter,READ_ONLY,STRING,,already_in_mml,yes,LST FAULT_MGMT_EXPEDITED_EVENT,parent_exact,SD,告警参数管理,实时告警实例,Device.FaultMgmt.ExpeditedEvent.{i}.,DEVICE_FAULTMGMT_EXPEDITEDEVENT,LST EXPEDITED_EVENT,中国移动5G扩展型皮基站网管南向接口数据模型规范v1.9.4.xlsx,SD,42
CMCC_5G_EXT_PICO_V1.9.4,告警管理,Device.FaultMgmt.CurrentAlarm.{i}.AdditionalInformation,Device,parameter,告警附加信息,R,string(256),dac0f6b3-21a6-4f92-97b7-f3ce51d4c25c,parameter,READ_ONLY,STRING,,already_in_mml,yes,LST FAULT_MGMT_CURRENT_ALARM,parent_exact,SD,告警参数管理,当前告警实例,Device.FaultMgmt.CurrentAlarm.{i}.,DEVICE_FAULTMGMT_CURRENTALARM,LST CURRENT_ALARM,中国移动5G扩展型皮基站网管南向接口数据模型规范v1.9.4.xlsx,SD,23
CMCC_5G_EXT_PICO_V1.9.4,告警管理,Device.FaultMgmt.CurrentAlarm.{i}.AdditionalText,Device,parameter,告警附加文本,R,string(256),1eb0ffd6-8731-4202-92a2-218ce6aeae75,parameter,READ_ONLY,STRING,,already_in_mml,yes,LST FAULT_MGMT_CURRENT_ALARM,parent_exact,SD,告警参数管理,当前告警实例,Device.FaultMgmt.CurrentAlarm.{i}.,DEVICE_FAULTMGMT_CURRENTALARM,LST CURRENT_ALARM,中国移动5G扩展型皮基站网管南向接口数据模型规范v1.9.4.xlsx,SD,22
CMCC_5G_EXT_PICO_V1.9.4,告警管理,Device.FaultMgmt.CurrentAlarm.{i}.AlarmChangedTime,Device,parameter,告警改变时间,R,dateTime,4efe85c1-138b-4069-a8a1-bb1e62b2eec7,parameter,READ_ONLY,DATE_TIME,,already_in_mml,yes,LST FAULT_MGMT_CURRENT_ALARM,parent_exact,SD,告警参数管理,当前告警实例,Device.FaultMgmt.CurrentAlarm.{i}.,DEVICE_FAULTMGMT_CURRENTALARM,LST CURRENT_ALARM,中国移动5G扩展型皮基站网管南向接口数据模型规范v1.9.4.xlsx,SD,15
CMCC_5G_EXT_PICO_V1.9.4,告警管理,Device.FaultMgmt.CurrentAlarm.{i}.AlarmIdentifier,Device,parameter,该告警的唯一序列号,R,string(20),d8f93193-9e09-4f6f-98fb-58d78d8c113f,parameter,READ_ONLY,STRING,,already_in_mml,yes,LST FAULT_MGMT_CURRENT_ALARM,parent_exact,SD,告警参数管理,当前告警实例,Device.FaultMgmt.CurrentAlarm.{i}.,DEVICE_FAULTMGMT_CURRENTALARM,LST CURRENT_ALARM,中国移动5G扩展型皮基站网管南向接口数据模型规范v1.9.4.xlsx,SD,13
CMCC_5G_EXT_PICO_V1.9.4,告警管理,Device.FaultMgmt.CurrentAlarm.{i}.AlarmRaisedTime,Device,parameter,告警发生时间,R,dateTime,2f460658-cfe3-430e-a1de-d258a1c0a3e3,parameter,READ_ONLY,DATE_TIME,,already_in_mml,yes,LST FAULT_MGMT_CURRENT_ALARM,parent_exact,SD,告警参数管理,当前告警实例,Device.FaultMgmt.CurrentAlarm.{i}.,DEVICE_FAULTMGMT_CURRENTALARM,LST CURRENT_ALARM,中国移动5G扩展型皮基站网管南向接口数据模型规范v1.9.4.xlsx,SD,14
CMCC_5G_EXT_PICO_V1.9.4,告警管理,Device.FaultMgmt.CurrentAlarm.{i}.EventType,Device,parameter,告警类型,R,string(64),4b7bfa1a-17f3-4d9d-8474-d693c5a2827e,parameter,READ_ONLY,STRING,,already_in_mml,yes,LST FAULT_MGMT_CURRENT_ALARM,parent_exact,SD,告警参数管理,当前告警实例,Device.FaultMgmt.CurrentAlarm.{i}.,DEVICE_FAULTMGMT_CURRENTALARM,LST CURRENT_ALARM,中国移动5G扩展型皮基站网管南向接口数据模型规范v1.9.4.xlsx,SD,18
CMCC_5G_EXT_PICO_V1.9.4,告警管理,Device.FaultMgmt.CurrentAlarm.{i}.FaultLocation,Device,parameter,告警源定位信息,R,string(512),f9cc119b-db30-4213-ade3-ece19502b7a9,parameter,READ_ONLY,string,,already_in_mml,yes,LST FAULT_MGMT_CURRENT_ALARM,parent_exact,SD,告警参数管理,当前告警实例,Device.FaultMgmt.CurrentAlarm.{i}.,DEVICE_FAULTMGMT_CURRENTALARM,LST CURRENT_ALARM,中国移动5G扩展型皮基站网管南向接口数据模型规范v1.9.4.xlsx,SD,16
CMCC_5G_EXT_PICO_V1.9.4,告警管理,Device.FaultMgmt.CurrentAlarm.{i}.ManagedObjectInstance,Device,parameter,管理对象实例,R,string(512),e89af9b3-4a72-419f-a3ca-69f2967220f7,parameter,READ_ONLY,STRING,,already_in_mml,yes,LST FAULT_MGMT_CURRENT_ALARM,parent_exact,SD,告警参数管理,当前告警实例,Device.FaultMgmt.CurrentAlarm.{i}.,DEVICE_FAULTMGMT_CURRENTALARM,LST CURRENT_ALARM,中国移动5G扩展型皮基站网管南向接口数据模型规范v1.9.4.xlsx,SD,17
CMCC_5G_EXT_PICO_V1.9.4,告警管理,Device.FaultMgmt.CurrentAlarm.{i}.PerceivedSeverity,Device,parameter,当前告警级别,R,string,f0458662-67d5-4c51-a048-8d53d79500f2,parameter,READ_ONLY,STRING,,already_in_mml,yes,LST FAULT_MGMT_CURRENT_ALARM,parent_exact,SD,告警参数管理,当前告警实例,Device.FaultMgmt.CurrentAlarm.{i}.,DEVICE_FAULTMGMT_CURRENTALARM,LST CURRENT_ALARM,中国移动5G扩展型皮基站网管南向接口数据模型规范v1.9.4.xlsx,SD,21
CMCC_5G_EXT_PICO_V1.9.4,告警管理,Device.FaultMgmt.CurrentAlarm.{i}.ProbableCause,Device,parameter,告警原因,R,string(64),0c34256c-100e-4eba-b363-549c1308d5b3,parameter,READ_ONLY,STRING,,already_in_mml,yes,LST FAULT_MGMT_CURRENT_ALARM,parent_exact,SD,告警参数管理,当前告警实例,Device.FaultMgmt.CurrentAlarm.{i}.,DEVICE_FAULTMGMT_CURRENTALARM,LST CURRENT_ALARM,中国移动5G扩展型皮基站网管南向接口数据模型规范v1.9.4.xlsx,SD,19
CMCC_5G_EXT_PICO_V1.9.4,告警管理,Device.FaultMgmt.CurrentAlarm.{i}.SpecificProblem,Device,parameter,告警描述,R,string(512),0dbd8b96-7658-4150-84ff-59dcc0095b08,parameter,READ_ONLY,STRING,,already_in_mml,yes,LST FAULT_MGMT_CURRENT_ALARM,parent_exact,SD,告警参数管理,当前告警实例,Device.FaultMgmt.CurrentAlarm.{i}.,DEVICE_FAULTMGMT_CURRENTALARM,LST CURRENT_ALARM,中国移动5G扩展型皮基站网管南向接口数据模型规范v1.9.4.xlsx,SD,20
CMCC_5G_EXT_PICO_V1.9.4,告警管理,Device.FaultMgmt.SupportedAlarm.{i}.EventType,Device,parameter,告警类型,R,string(64),5a0d68b4-57e7-48a6-b529-5d1eb6a1391f,parameter,READ_ONLY,STRING,,already_in_mml,yes,LST FAULT_MGMT_SUPPORTED_ALARM,parent_exact,SD,告警参数管理,支持告警类型,Device.FaultMgmt.SupportedAlarm.{i}.,DEVICE_FAULTMGMT_SUPPORTEDALARM,LST SUPPORTED_ALARM,中国移动5G扩展型皮基站网管南向接口数据模型规范v1.9.4.xlsx,SD,8
CMCC_5G_EXT_PICO_V1.9.4,告警管理,Device.FaultMgmt.SupportedAlarm.{i}.PerceivedSeverity,Device,parameter,支持告警级别,R,string,12f65714-2115-45bb-ad7c-0347652a6b3a,parameter,READ_ONLY,STRING,,already_in_mml,yes,LST FAULT_MGMT_SUPPORTED_ALARM,parent_exact,SD,告警参数管理,支持告警类型,Device.FaultMgmt.SupportedAlarm.{i}.,DEVICE_FAULTMGMT_SUPPORTEDALARM,LST SUPPORTED_ALARM,中国移动5G扩展型皮基站网管南向接口数据模型规范v1.9.4.xlsx,SD,11
CMCC_5G_EXT_PICO_V1.9.4,告警管理,Device.FaultMgmt.SupportedAlarm.{i}.ProbableCause,Device,parameter,告警原因,R,string(64),84624c3a-9c2f-4da1-83bd-a6a2865168da,parameter,READ_ONLY,STRING,,already_in_mml,yes,LST FAULT_MGMT_SUPPORTED_ALARM,parent_exact,SD,告警参数管理,支持告警类型,Device.FaultMgmt.SupportedAlarm.{i}.,DEVICE_FAULTMGMT_SUPPORTEDALARM,LST SUPPORTED_ALARM,中国移动5G扩展型皮基站网管南向接口数据模型规范v1.9.4.xlsx,SD,9
CMCC_5G_EXT_PICO_V1.9.4,告警管理,Device.FaultMgmt.SupportedAlarm.{i}.ReportingMechanism,Device,parameter,告警上报机制,RW,string,73de9929-b6e8-4917-9e11-8880091ff80b,parameter,READ_WRITE,STRING,,already_in_mml,yes,LST FAULT_MGMT_SUPPORTED_ALARM;MOD FAULT_MGMT_SUPPORTED_ALARM,parent_exact,SD,告警参数管理,支持告警类型,Device.FaultMgmt.SupportedAlarm.{i}.,DEVICE_FAULTMGMT_SUPPORTEDALARM,LST SUPPORTED_ALARM;MOD SUPPORTED_ALARM,中国移动5G扩展型皮基站网管南向接口数据模型规范v1.9.4.xlsx,SD,12
CMCC_5G_EXT_PICO_V1.9.4,告警管理,Device.FaultMgmt.SupportedAlarm.{i}.SpecificProblem,Device,parameter,告警描述,R,string(128),e7603f55-3035-4cf6-a73b-6573aa7bc874,parameter,READ_ONLY,STRING,,already_in_mml,yes,LST FAULT_MGMT_SUPPORTED_ALARM,parent_exact,SD,告警参数管理,支持告警类型,Device.FaultMgmt.SupportedAlarm.{i}.,DEVICE_FAULTMGMT_SUPPORTEDALARM,LST SUPPORTED_ALARM,中国移动5G扩展型皮基站网管南向接口数据模型规范v1.9.4.xlsx,SD,10
CMCC_5G_EXT_PICO_V1.9.4,告警管理,Device.FaultMgmt.CurrentAlarmNumberOfEntries,Device,parameter,当前告警实例数量,R,unsignedInt,c60995f3-b915-4441-87b2-023dbd269c61,parameter,READ_ONLY,U_INT,,already_in_mml,yes,LST FAULT_MGMT,parent_exact,SD,告警参数管理,故障管理总览,Device.FaultMgmt.,DEVICE_FAULTMGMT,LST FAULT_MGMT,中国移动5G扩展型皮基站网管南向接口数据模型规范v1.9.4.xlsx,SD,4
CMCC_5G_EXT_PICO_V1.9.4,告警管理,Device.FaultMgmt.ExpeditedEventNumberOfEntries,Device,parameter,紧急事件实例数量,R,unsignedInt,1f7ac72e-c460-43ca-9c68-0ef71eb62e54,parameter,READ_ONLY,U_INT,,already_in_mml,yes,LST FAULT_MGMT,parent_exact,SD,告警参数管理,故障管理总览,Device.FaultMgmt.,DEVICE_FAULTMGMT,LST FAULT_MGMT,中国移动5G扩展型皮基站网管南向接口数据模型规范v1.9.4.xlsx,SD,6
CMCC_5G_EXT_PICO_V1.9.4,告警管理,Device.FaultMgmt.HistoryEventNumberOfEntries,Device,parameter,历史事件实例数量,R,unsignedInt,41829cb8-f573-4842-b23a-ab1ed3d4afa2,parameter,READ_ONLY,U_INT,,already_in_mml,yes,LST FAULT_MGMT,parent_exact,SD,告警参数管理,故障管理总览,Device.FaultMgmt.,DEVICE_FAULTMGMT,LST FAULT_MGMT,中国移动5G扩展型皮基站网管南向接口数据模型规范v1.9.4.xlsx,SD,5
CMCC_5G_EXT_PICO_V1.9.4,告警管理,Device.FaultMgmt.MaxCurrentAlarmEntries,Device,parameter,最大当前告警实例数量,R,unsignedInt,417bd2c6-a25a-4424-b642-1fca7befa575,parameter,READ_ONLY,U_INT,,already_in_mml,yes,LST FAULT_MGMT,parent_exact,SD,告警参数管理,故障管理总览,Device.FaultMgmt.,DEVICE_FAULTMGMT,LST FAULT_MGMT,中国移动5G扩展型皮基站网管南向接口数据模型规范v1.9.4.xlsx,SD,3
CMCC_5G_EXT_PICO_V1.9.4,告警管理,Device.FaultMgmt.QueuedEventNumberOfEntries,Device,parameter,队列事件实例数量,R,unsignedInt,3f79e912-4d10-496b-9742-17d7e0a5e896,parameter,READ_ONLY,U_INT,,already_in_mml,yes,LST FAULT_MGMT,parent_exact,SD,告警参数管理,故障管理总览,Device.FaultMgmt.,DEVICE_FAULTMGMT,LST FAULT_MGMT,中国移动5G扩展型皮基站网管南向接口数据模型规范v1.9.4.xlsx,SD,7
CMCC_5G_EXT_PICO_V1.9.4,告警管理,Device.FaultMgmt.SupportedAlarmNumberOfEntries,Device,parameter,最大告警实例数量,R,unsignedInt,34a94f51-c974-43cf-928e-27779806616c,parameter,READ_ONLY,U_INT,,already_in_mml,yes,LST FAULT_MGMT,parent_exact,SD,告警参数管理,故障管理总览,Device.FaultMgmt.,DEVICE_FAULTMGMT,LST FAULT_MGMT,中国移动5G扩展型皮基站网管南向接口数据模型规范v1.9.4.xlsx,SD,2
CMCC_5G_EXT_PICO_V1.9.4,告警管理,Device.FaultMgmt.QueuedEvent.{i}.AdditionalInformation,Device,parameter,告警附加信息,R,string(256),cb178830-d989-4cbb-89c8-26d2bfc7d040,parameter,READ_ONLY,STRING,,already_in_mml,yes,LST FAULT_MGMT_QUEUED_EVENT,parent_exact,SD,告警参数管理,队列告警实例,Device.FaultMgmt.QueuedEvent.{i}.,DEVICE_FAULTMGMT_QUEUEDEVENT,LST QUEUED_EVENT,中国移动5G扩展型皮基站网管南向接口数据模型规范v1.9.4.xlsx,SD,56
CMCC_5G_EXT_PICO_V1.9.4,告警管理,Device.FaultMgmt.QueuedEvent.{i}.AdditionalText,Device,parameter,告警附加文本,R,string(256),0f1240dd-d5d2-4be7-ac40-76625b600c33,parameter,READ_ONLY,STRING,,already_in_mml,yes,LST FAULT_MGMT_QUEUED_EVENT,parent_exact,SD,告警参数管理,队列告警实例,Device.FaultMgmt.QueuedEvent.{i}.,DEVICE_FAULTMGMT_QUEUEDEVENT,LST QUEUED_EVENT,中国移动5G扩展型皮基站网管南向接口数据模型规范v1.9.4.xlsx,SD,55
CMCC_5G_EXT_PICO_V1.9.4,告警管理,Device.FaultMgmt.QueuedEvent.{i}.AlarmIdentifier,Device,parameter,该告警的唯一序列号,R,string(20),fcc566b1-9136-46cd-9745-bde615f4bb97,parameter,READ_ONLY,STRING,,already_in_mml,yes,LST FAULT_MGMT_QUEUED_EVENT,parent_exact,SD,告警参数管理,队列告警实例,Device.FaultMgmt.QueuedEvent.{i}.,DEVICE_FAULTMGMT_QUEUEDEVENT,LST QUEUED_EVENT,中国移动5G扩展型皮基站网管南向接口数据模型规范v1.9.4.xlsx,SD,47
